"letter_id";"child_name";"child_age";"city_id";"letter_date";"gift_id"
"446";"Наталья Куликова";"11";"46";"2024-11-25";"70"
"447";"Евгения Ефимова";"7";"36";"2024-11-21";"42"
"448";"Ирина Дьякова";"9";"50";"2024-11-24";"45"
"449";"Роман Ефимов";"11";"16";"2024-11-14";"53"
"450";"Юлия Морозовскийа";"12";"30";"2024-11-25";"70"
"451";"Виктор Куликов";"7";"43";"2024-11-02";"39"
"452";"Олег Иванов";"6";"35";"2024-11-03";"32"
"453";"Иван Трофимов";"13";"35";"2024-11-02";"82"
"454";"Леонид Соболев";"5";"42";"2024-11-13";"15"
"455";"Наталья Куликова";"4";"20";"2024-11-29";"7"
"456";"Даниил Зимин";"5";"13";"2024-11-12";"3"
"457";"Андрей Пономарёв";"16";"50";"2024-11-28";"53"
"458";"Михаил Михайлов";"16";"4";"2024-11-09";"60"
"459";"Иван Степанов";"16";"43";"2024-11-12";"64"
"460";"Полина Куликова";"12";"36";"2024-11-08";"68"
"461";"Любовь Бондарева";"12";"32";"2024-11-24";"94"
"462";"Юлия Савельева";"3";"8";"2024-11-20";"3"
"463";"Никита Бондарев";"13";"47";"2024-11-11";"83"
"464";"Роман Зимин";"7";"7";"2024-11-05";"38"
"465";"Елена Пономарёва";"5";"50";"2024-11-18";"1"
"466";"Светлана Романова";"10";"29";"2024-11-20";"84"
"467";"Юлия Лебедевскийа";"6";"26";"2024-11-27";"26"
"468";"Дмитрий Бондарев";"9";"13";"2024-11-26";"35"
"469";"Владимир Трофимов";"6";"7";"2024-11-24";"46"
"470";"Александр Лукин";"4";"5";"2024-11-12";"4"
"471";"Дарья Громова";"16";"8";"2024-11-04";"74"
"472";"Егор Новиков";"15";"19";"2024-11-09";"67"
"473";"Ольга Тимофеева";"9";"21";"2024-11-13";"21"
"474";"Алина Ефимова";"5";"20";"2024-11-06";"2"
"475";"Виктория Бондарева";"4";"16";"2024-11-23";"2"
"476";"Иван Морозовский";"16";"31";"2024-11-25";"97"
"477";"Константин Попов";"14";"48";"2024-11-01";"60"
"478";"Маргарита Артамонова";"4";"10";"2024-11-23";"3"
"479";"Любовь Суханова";"4";"23";"2024-11-23";"8"
"480";"Любовь Суханова";"9";"2";"2024-11-23";"21"
"481";"Артем Ефимов";"8";"5";"2024-11-26";"20"
"482";"Владимир Филиппов";"14";"27";"2024-11-28";"99"
"483";"Елена Тимофеева";"3";"11";"2024-11-23";"9"
"484";"Владимир Дьяков";"14";"32";"2024-11-29";"72"
"485";"Никита Макаров";"12";"46";"2024-11-01";"73"
"486";"Константин Кузнецов";"7";"45";"2024-11-02";"19"
"487";"Никита Куликов";"15";"8";"2024-11-03";"62"
"488";"Егор Морозовский";"12";"37";"2024-11-10";"77"
"489";"Полина Куликова";"7";"7";"2024-11-01";"46"
"490";"Екатерина Малинина";"10";"1";"2024-11-04";"98"
"491";"Ольга Шестакова";"6";"49";"2024-11-25";"43"
"492";"Леонид Ефимов";"15";"15";"2024-11-29";"100"
"493";"Роман Иванов";"16";"13";"2024-11-15";"52"
"494";"Алина Бондарева";"13";"21";"2024-11-13";"56"
"495";"Владимир Горохов";"8";"39";"2024-11-06";"32"
"496";"Евгения Романова";"13";"16";"2024-11-18";"61"
"497";"Виктор Козлов";"8";"21";"2024-11-30";"41"
"498";"Роман Куликов";"16";"26";"2024-11-01";"84"
"499";"Татьяна Савельева";"8";"29";"2024-11-26";"24"
"500";"Светлана Романова";"6";"27";"2024-11-01";"40"
"501";"Татьяна Горохова";"16";"35";"2024-11-24";"58"
"502";"Владимир Михайлов";"13";"23";"2024-11-13";"62"
"503";"Александр Горбунов";"8";"14";"2024-11-10";"44"
"504";"Дарья Дьякова";"11";"44";"2024-11-07";"69"
"505";"Даниил Егоров";"4";"33";"2024-11-09";"1"
"506";"Михаил Сидоров";"16";"37";"2024-11-20";"100"
"507";"Евгения Романова";"4";"16";"2024-11-27";"8"
"508";"Михаил Мартынов";"12";"32";"2024-11-05";"66"
"509";"Мария Артамонова";"7";"15";"2024-11-08";"19"
"510";"Евгения Куликова";"10";"18";"2024-11-04";"72"
"511";"Вера Суханова";"11";"8";"2024-11-24";"82"
"512";"Юлия Лукина";"12";"31";"2024-11-24";"90"
"513";"Екатерина Савельева";"10";"38";"2024-11-22";"61"
"514";"Юлия Куликова";"3";"37";"2024-11-15";"10"
"515";"Елена Куликова";"10";"23";"2024-11-18";"75"
"516";"Виктор Захаров";"13";"46";"2024-11-06";"80"
"517";"Иван Смирнов";"4";"11";"2024-11-28";"15"
"518";"Светлана Калинина";"13";"33";"2024-11-25";"97"
"519";"Ольга Куликова";"15";"43";"2024-11-06";"76"
"520";"Любовь Савельева";"16";"38";"2024-11-18";"81"
"521";"Юлия Пономарёва";"4";"49";"2024-11-26";"6"
"522";"Андрей Егоров";"13";"23";"2024-11-07";"89"
"523";"Владимир Ефимов";"3";"27";"2024-11-22";"10"
"524";"Ольга Захарова";"7";"48";"2024-11-21";"31"
"525";"Роман Попов";"5";"2";"2024-11-13";"1"
"526";"Владимир Петров";"2";"37";"2024-11-18";"15"
"527";"Павел Макаров";"16";"26";"2024-11-13";"57"
"528";"Ольга Малинина";"4";"30";"2024-11-09";"6"
"529";"Екатерина Лукина";"3";"27";"2024-11-07";"10"
"530";"Владимир Горохов";"16";"20";"2024-11-09";"57"
"531";"Анна Громова";"3";"46";"2024-11-30";"11"
"532";"Евгения Горохова";"12";"10";"2024-11-20";"80"
"533";"Леонид Романов";"9";"19";"2024-11-14";"45"
"534";"Даниил Соколов";"11";"31";"2024-11-28";"87"
"535";"Илья Крылов";"5";"36";"2024-11-30";"13"
"536";"Константин Соболев";"15";"16";"2024-11-28";"63"
"537";"Егор Мартынов";"8";"39";"2024-11-10";"30"
"538";"Егор Калинин";"7";"13";"2024-11-23";"27"
"539";"Дмитрий Горохов";"4";"25";"2024-11-14";"14"
"540";"Елена Тимофеева";"10";"16";"2024-11-25";"91"
"541";"Вера Ефимова";"2";"45";"2024-11-23";"6"
"542";"Руслан Гаврилов";"8";"14";"2024-11-03";"17"
"543";"Константин Захаров";"13";"45";"2024-11-06";"70"
"544";"Светлана Громова";"3";"31";"2024-11-05";"1"
"545";"Сергей Горбунов";"14";"44";"2024-11-06";"79"
"546";"Ксения Горохова";"4";"43";"2024-11-04";"13"
"547";"Михаил Горбунов";"16";"3";"2024-11-29";"61"
"548";"Вера Громова";"3";"9";"2024-11-21";"1"
"549";"Егор Иванов";"3";"19";"2024-11-23";"15"
"550";"Полина Савельева";"12";"9";"2024-11-04";"85"
"551";"Евгения Романова";"11";"3";"2024-11-16";"99"
"552";"Владимир Федоров";"12";"13";"2024-11-28";"80"
"553";"Олег Федоров";"9";"12";"2024-11-18";"40"
"554";"Анна Бабушкина";"16";"13";"2024-11-14";"87"
"555";"Руслан Соболев";"16";"9";"2024-11-23";"89"
"556";"Екатерина Куликова";"12";"5";"2024-11-27";"94"
"557";"Леонид Пономарёв";"11";"43";"2024-11-13";"57"
"558";"Леонид Егоров";"11";"10";"2024-11-18";"58"
"559";"Алина Дьякова";"6";"42";"2024-11-30";"26"
"560";"Полина Горохова";"9";"24";"2024-11-06";"36"
"561";"Егор Громов";"11";"21";"2024-11-24";"90"
"562";"Владимир Соболев";"4";"2";"2024-11-19";"13"
"563";"Анна Соболева";"13";"4";"2024-11-28";"51"
"564";"Дмитрий Бабушкин";"10";"14";"2024-11-07";"62"
"565";"Ольга Романова";"14";"11";"2024-11-20";"78"
"566";"Маргарита Бондарева";"7";"10";"2024-11-20";"50"
"567";"Руслан Горбунов";"7";"35";"2024-11-21";"49"
"568";"Ирина Романова";"12";"39";"2024-11-10";"89"
"569";"Даниил Лукин";"7";"5";"2024-11-22";"50"
"570";"Ирина Дьякова";"16";"49";"2024-11-03";"70"
"571";"Никита Горбунов";"13";"49";"2024-11-21";"72"
"572";"Никита Бабушкин";"11";"33";"2024-11-16";"54"
"573";"Ирина Калинина";"2";"24";"2024-11-16";"6"
"574";"Мария Дьякова";"6";"45";"2024-11-12";"42"
"575";"Олег Савельев";"10";"19";"2024-11-03";"78"
"576";"Юлия Артамонова";"12";"47";"2024-11-19";"84"
"577";"Олег Куликов";"16";"43";"2024-11-19";"96"
"578";"Андрей Быков";"4";"10";"2024-11-29";"10"
"579";"Татьяна Соболева";"8";"32";"2024-11-18";"43"
"580";"Максим Савин";"16";"38";"2024-11-18";"68"
"581";"Егор Попов";"13";"35";"2024-11-12";"61"
"582";"Александр Смирнов";"6";"14";"2024-11-14";"35"
"583";"Анна Горохова";"9";"14";"2024-11-19";"16"
"584";"Екатерина Морозовскийа";"15";"2";"2024-11-26";"86"
"585";"Иван Тимофеев";"12";"46";"2024-11-27";"86"
"586";"Роман Соколов";"8";"3";"2024-11-24";"24"
"587";"Ирина Савина";"16";"48";"2024-11-26";"70"
"588";"Ольга Артамонова";"2";"49";"2024-11-13";"1"
"589";"Ирина Лебедевскийа";"16";"34";"2024-11-26";"70"
"590";"Виктор Лебедев";"3";"20";"2024-11-03";"1"
"591";"Максим Литвинов";"5";"34";"2024-11-21";"7"
"592";"Владислав Дьяков";"2";"30";"2024-11-29";"8"
"593";"Никита Николаев";"10";"1";"2024-11-29";"79"
"594";"Полина Соболева";"16";"9";"2024-11-07";"95"
"595";"Мария Соболева";"14";"12";"2024-11-28";"71"
"596";"Ксения Дьякова";"4";"27";"2024-11-12";"2"
"597";"Дмитрий Бабушкин";"15";"5";"2024-11-03";"76"
"598";"Михаил Бабушкин";"15";"7";"2024-11-03";"84"
"599";"Елена Лукина";"3";"27";"2024-11-08";"7"
"600";"Ирина Лебедевскийа";"9";"1";"2024-11-25";"16"
"601";"Дмитрий Бондарев";"12";"12";"2024-11-28";"77"
"602";"Сергей Филиппов";"15";"48";"2024-11-17";"80"
"603";"Дмитрий Смирнов";"7";"9";"2024-11-25";"19"
"604";"Артем Соболев";"2";"1";"2024-11-05";"6"
"605";"Анна Суханова";"10";"5";"2024-11-22";"87"
"606";"Виктор Романов";"3";"34";"2024-11-18";"13"
"607";"Владислав Куликов";"2";"49";"2024-11-14";"3"
"608";"Любовь Романова";"8";"35";"2024-11-16";"47"
"609";"Павел Громов";"11";"30";"2024-11-30";"55"
"610";"Олег Захаров";"5";"21";"2024-11-17";"7"
"611";"Ирина Бондарева";"9";"37";"2024-11-27";"48"
"612";"Сергей Михайлов";"16";"42";"2024-11-16";"96"
"613";"Илья Петров";"4";"20";"2024-11-23";"11"
"614";"Татьяна Морозовскийа";"6";"10";"2024-11-18";"40"
"615";"Александр Бондарев";"7";"47";"2024-11-08";"22"
"616";"Ирина Савельева";"16";"1";"2024-11-22";"99"
"617";"Евгения Горохова";"3";"12";"2024-11-01";"12"
"618";"Виктория Тимофеева";"11";"12";"2024-11-20";"93"
"619";"Юлия Куликова";"5";"27";"2024-11-26";"3"
"620";"Виктория Бондарева";"9";"9";"2024-11-01";"33"
"621";"Полина Ефимова";"11";"5";"2024-11-16";"83"
"622";"Анна Бабушкина";"2";"3";"2024-11-07";"10"
"623";"Светлана Савина";"3";"35";"2024-11-01";"15"
"624";"Владислав Филиппов";"8";"16";"2024-11-10";"20"
"625";"Егор Николаев";"12";"25";"2024-11-17";"99"
"626";"Егор Воробьев";"8";"50";"2024-11-10";"19"
"627";"Алина Ефимова";"11";"35";"2024-11-23";"70"
"628";"Дарья Тимофеева";"5";"12";"2024-11-19";"9"
"629";"Маргарита Артамонова";"12";"4";"2024-11-04";"81"
"630";"Дмитрий Воробьев";"11";"50";"2024-11-13";"77"
"631";"Ольга Громова";"11";"46";"2024-11-28";"76"
"632";"Константин Артамонов";"6";"1";"2024-11-11";"46"
"633";"Дарья Ефимова";"5";"4";"2024-11-13";"15"
"634";"Виктория Дьякова";"12";"48";"2024-11-21";"57"
"635";"Ольга Пономарёва";"15";"48";"2024-11-12";"51"
"636";"Анастасия Бабушкина";"2";"48";"2024-11-19";"4"
"637";"Владислав Пономарёв";"8";"13";"2024-11-13";"26"
"638";"Екатерина Пономарёва";"5";"8";"2024-11-16";"9"
"639";"Елена Дьякова";"14";"37";"2024-11-21";"54"
"640";"Полина Суханова";"14";"50";"2024-11-11";"99"
"641";"Светлана Соболева";"12";"33";"2024-11-04";"72"
"642";"Иван Савин";"13";"18";"2024-11-10";"68"
"643";"Светлана Пономарёва";"14";"26";"2024-11-29";"90"
"644";"Сергей Морозовский";"4";"32";"2024-11-01";"8"
"645";"Егор Артамонов";"8";"31";"2024-11-26";"48"
"646";"Сергей Малинин";"8";"31";"2024-11-11";"37"
"647";"Анна Артамонова";"3";"13";"2024-11-29";"12"
"648";"Наталья Дьякова";"16";"24";"2024-11-09";"54"
"649";"Светлана Громова";"8";"49";"2024-11-24";"40"
"650";"Константин Савельев";"13";"25";"2024-11-19";"84"
"651";"Маргарита Пономарёва";"7";"10";"2024-11-25";"44"
"652";"Анна Лебедевскийа";"9";"23";"2024-11-03";"38"
"653";"Анастасия Савельева";"8";"47";"2024-11-11";"24"
"654";"Ольга Дьякова";"12";"26";"2024-11-02";"88"
"655";"Леонид Михайлов";"3";"39";"2024-11-17";"8"
"656";"Ирина Горохова";"5";"24";"2024-11-21";"7"
"657";"Евгения Пономарёва";"9";"7";"2024-11-12";"41"
"658";"Никита Горбунов";"10";"37";"2024-11-12";"94"
"659";"Анна Савина";"6";"11";"2024-11-09";"37"
"660";"Леонид Филиппов";"7";"1";"2024-11-05";"42"
"661";"Татьяна Артамонова";"10";"9";"2024-11-12";"68"
"662";"Леонид Ефимов";"13";"26";"2024-11-12";"85"
"663";"Максим Суханов";"6";"17";"2024-11-02";"22"
"664";"Светлана Романова";"3";"4";"2024-11-25";"11"
"665";"Артем Попов";"3";"6";"2024-11-06";"9"
"666";"Маргарита Романова";"2";"18";"2024-11-03";"11"
"667";"Наталья Куликова";"10";"40";"2024-11-03";"61"
"668";"Александр Филиппов";"3";"16";"2024-11-28";"15"
"669";"Сергей Куликов";"8";"20";"2024-11-30";"17"
"670";"Артем Савин";"4";"42";"2024-11-14";"15"
"671";"Ольга Горохова";"6";"21";"2024-11-25";"36"
"672";"Михаил Ефимов";"3";"17";"2024-11-10";"10"
"673";"Александр Козлов";"13";"4";"2024-11-15";"59"
"674";"Иван Петров";"16";"28";"2024-11-02";"75"
"675";"Михаил Гаврилов";"3";"14";"2024-11-19";"6"
"676";"Дарья Ефимова";"2";"27";"2024-11-16";"2"
"677";"Анна Куликова";"11";"23";"2024-11-21";"81"
"678";"Роман Макаров";"2";"38";"2024-11-22";"4"
"679";"Владимир Горохов";"5";"38";"2024-11-25";"7"
"680";"Виктор Дьяков";"3";"36";"2024-11-27";"13"
"681";"Алина Малинина";"15";"9";"2024-11-17";"79"
"682";"Виктор Соболев";"3";"27";"2024-11-22";"14"
"683";"Дмитрий Артамонов";"8";"29";"2024-11-24";"26"
"684";"Анна Бондарева";"12";"40";"2024-11-20";"88"
"685";"Никита Шестаков";"14";"25";"2024-11-28";"92"
"686";"Дарья Савельева";"9";"19";"2024-11-18";"45"
"687";"Сергей Бабушкин";"14";"41";"2024-11-14";"88"
"688";"Любовь Горохова";"15";"17";"2024-11-11";"67"
"689";"Маргарита Соболева";"11";"5";"2024-11-20";"75"
"690";"Маргарита Тимофеева";"12";"9";"2024-11-16";"87"
"691";"Виктория Бабушкина";"4";"11";"2024-11-10";"4"
"692";"Вера Тимофеева";"4";"21";"2024-11-09";"6"
